"","State","Year","variable","value"
"8506","PA",1961,"Fatalities.Injuries",6
"8507","PA",1962,"Fatalities.Injuries",0
"8508","PA",1963,"Fatalities.Injuries",92
"8509","PA",1964,"Fatalities.Injuries",10
"8510","PA",1965,"Fatalities.Injuries",7
"8511","PA",1966,"Fatalities.Injuries",6
"8512","PA",1967,"Fatalities.Injuries",11
"8513","PA",1968,"Fatalities.Injuries",1
"8514","PA",1969,"Fatalities.Injuries",0
"8515","PA",1970,"Fatalities.Injuries",11
"8516","PA",1971,"Fatalities.Injuries",4
"8517","PA",1972,"Fatalities.Injuries",3
"8518","PA",1973,"Fatalities.Injuries",4
"8519","PA",1974,"Fatalities.Injuries",3
"8520","PA",1975,"Fatalities.Injuries",2
"8521","PA",1976,"Fatalities.Injuries",28
"8522","PA",1977,"Fatalities.Injuries",11
"8523","PA",1978,"Fatalities.Injuries",32
"8524","PA",1979,"Fatalities.Injuries",6
"8525","PA",1980,"Fatalities.Injuries",142
"8526","PA",1981,"Fatalities.Injuries",6
"8527","PA",1982,"Fatalities.Injuries",4
"8528","PA",1983,"Fatalities.Injuries",13
"8529","PA",1984,"Fatalities.Injuries",16
"8530","PA",1985,"Fatalities.Injuries",597
"8531","PA",1986,"Fatalities.Injuries",36
"8532","PA",1987,"Fatalities.Injuries",7
"8533","PA",1988,"Fatalities.Injuries",9
"8534","PA",1989,"Fatalities.Injuries",28
"8535","PA",1990,"Fatalities.Injuries",11
"8536","PA",1991,"Fatalities.Injuries",39
"8537","PA",1992,"Fatalities.Injuries",47
"8538","PA",1993,"Fatalities.Injuries",16
"8539","PA",1994,"Fatalities.Injuries",547
"8540","PA",1995,"Fatalities.Injuries",327
"8541","PA",1996,"Fatalities.Injuries",89
"8542","PA",1997,"Fatalities.Injuries",133
"8543","PA",1998,"Fatalities.Injuries",284
"8544","PA",1999,"Fatalities.Injuries",459
"8545","PA",2000,"Fatalities.Injuries",41
"8546","PA",2001,"Fatalities.Injuries",63
"8547","PA",2002,"Fatalities.Injuries",190
"8548","PA",2003,"Fatalities.Injuries",53
"8549","PA",2004,"Fatalities.Injuries",253
"8550","PA",2005,"Fatalities.Injuries",108
"8551","PA",2006,"Fatalities.Injuries",98
"8552","PA",2007,"Fatalities.Injuries",15
"8553","PA",2008,"Fatalities.Injuries",30
"8554","PA",2009,"Fatalities.Injuries",42
"8555","PA",2010,"Fatalities.Injuries",17
"8556","PA",2011,"Fatalities.Injuries",67
"8557","RI",1950,"Fatalities.Injuries",0
"8558","RI",1951,"Fatalities.Injuries",0
"8559","RI",1952,"Fatalities.Injuries",0
"8560","RI",1953,"Fatalities.Injuries",0
"8561","RI",1954,"Fatalities.Injuries",0
"8562","RI",1955,"Fatalities.Injuries",0
"8563","RI",1956,"Fatalities.Injuries",0
"8564","RI",1957,"Fatalities.Injuries",0
"8565","RI",1958,"Fatalities.Injuries",0
"8566","RI",1959,"Fatalities.Injuries",0
"8567","RI",1960,"Fatalities.Injuries",0
"8568","RI",1961,"Fatalities.Injuries",0
"8569","RI",1962,"Fatalities.Injuries",0
"8570","RI",1963,"Fatalities.Injuries",0
"8571","RI",1964,"Fatalities.Injuries",0
"8572","RI",1965,"Fatalities.Injuries",0
"8573","RI",1966,"Fatalities.Injuries",0
"8574","RI",1967,"Fatalities.Injuries",0
"8575","RI",1968,"Fatalities.Injuries",0
"8576","RI",1969,"Fatalities.Injuries",0
"8577","RI",1970,"Fatalities.Injuries",0
"8578","RI",1971,"Fatalities.Injuries",0
"8579","RI",1972,"Fatalities.Injuries",0
"8580","RI",1973,"Fatalities.Injuries",0
"8581","RI",1974,"Fatalities.Injuries",0
"8582","RI",1975,"Fatalities.Injuries",0
"8583","RI",1976,"Fatalities.Injuries",0
"8584","RI",1977,"Fatalities.Injuries",0
"8585","RI",1978,"Fatalities.Injuries",0
"8586","RI",1979,"Fatalities.Injuries",0
"8587","RI",1980,"Fatalities.Injuries",0
"8588","RI",1981,"Fatalities.Injuries",0
"8589","RI",1982,"Fatalities.Injuries",0
"8590","RI",1983,"Fatalities.Injuries",0
"8591","RI",1984,"Fatalities.Injuries",0
"8592","RI",1985,"Fatalities.Injuries",0
"8593","RI",1986,"Fatalities.Injuries",20
"8594","RI",1987,"Fatalities.Injuries",0
"8595","RI",1988,"Fatalities.Injuries",0
"8596","RI",1989,"Fatalities.Injuries",3
"8597","RI",1990,"Fatalities.Injuries",0
"8598","RI",1991,"Fatalities.Injuries",0
"8599","RI",1992,"Fatalities.Injuries",0
"8600","RI",1993,"Fatalities.Injuries",0
"8601","RI",1994,"Fatalities.Injuries",0
"8602","RI",1995,"Fatalities.Injuries",1
"8603","RI",1996,"Fatalities.Injuries",0
"8604","RI",1997,"Fatalities.Injuries",0
"8605","RI",1998,"Fatalities.Injuries",0
"8606","RI",1999,"Fatalities.Injuries",0
"8607","RI",2000,"Fatalities.Injuries",2
"8608","RI",2001,"Fatalities.Injuries",4
"8609","RI",2002,"Fatalities.Injuries",2
"8610","RI",2003,"Fatalities.Injuries",1
"8611","RI",2004,"Fatalities.Injuries",2
"8612","RI",2005,"Fatalities.Injuries",2
"8613","RI",2006,"Fatalities.Injuries",3
"8614","RI",2007,"Fatalities.Injuries",0
"8615","RI",2008,"Fatalities.Injuries",5
"8616","RI",2009,"Fatalities.Injuries",9
"8617","RI",2010,"Fatalities.Injuries",1
"8618","RI",2011,"Fatalities.Injuries",0
"8619","SC",1950,"Fatalities.Injuries",0
"8620","SC",1951,"Fatalities.Injuries",0
"8621","SC",1952,"Fatalities.Injuries",6
"8622","SC",1953,"Fatalities.Injuries",2
"8623","SC",1954,"Fatalities.Injuries",0
"8624","SC",1955,"Fatalities.Injuries",17
"8625","SC",1956,"Fatalities.Injuries",2
"8626","SC",1957,"Fatalities.Injuries",19
"8627","SC",1958,"Fatalities.Injuries",3
"8628","SC",1959,"Fatalities.Injuries",0
"8629","SC",1960,"Fatalities.Injuries",10
"8630","SC",1961,"Fatalities.Injuries",10
"8631","SC",1962,"Fatalities.Injuries",4
"8632","SC",1963,"Fatalities.Injuries",16
"8633","SC",1964,"Fatalities.Injuries",3
"8634","SC",1965,"Fatalities.Injuries",46
"8635","SC",1966,"Fatalities.Injuries",8
"8636","SC",1967,"Fatalities.Injuries",5
"8637","SC",1968,"Fatalities.Injuries",1
"8638","SC",1969,"Fatalities.Injuries",3
"8639","SC",1970,"Fatalities.Injuries",0
"8640","SC",1971,"Fatalities.Injuries",0
"8641","SC",1972,"Fatalities.Injuries",3
"8642","SC",1973,"Fatalities.Injuries",121
"8643","SC",1974,"Fatalities.Injuries",12
"8644","SC",1975,"Fatalities.Injuries",32
"8645","SC",1976,"Fatalities.Injuries",12
"8646","SC",1977,"Fatalities.Injuries",13
"8647","SC",1978,"Fatalities.Injuries",1
"8648","SC",1979,"Fatalities.Injuries",2
"8649","SC",1980,"Fatalities.Injuries",45
"8650","SC",1981,"Fatalities.Injuries",6
"8651","SC",1982,"Fatalities.Injuries",16
"8652","SC",1983,"Fatalities.Injuries",9
"8653","SC",1984,"Fatalities.Injuries",485
"8654","SC",1985,"Fatalities.Injuries",41
"8655","SC",1986,"Fatalities.Injuries",7
"8656","SC",1987,"Fatalities.Injuries",15
"8657","SC",1988,"Fatalities.Injuries",12
"8658","SC",1989,"Fatalities.Injuries",74
"8659","SC",1990,"Fatalities.Injuries",26
"8660","SC",1991,"Fatalities.Injuries",11
"8661","SC",1992,"Fatalities.Injuries",11
"8662","SC",1993,"Fatalities.Injuries",15
"8663","SC",1994,"Fatalities.Injuries",107
"8664","SC",1995,"Fatalities.Injuries",86
"8665","SC",1996,"Fatalities.Injuries",39
"8666","SC",1997,"Fatalities.Injuries",39
"8667","SC",1998,"Fatalities.Injuries",70
"8668","SC",1999,"Fatalities.Injuries",75
"8669","SC",2000,"Fatalities.Injuries",36
"8670","SC",2001,"Fatalities.Injuries",62
"8671","SC",2002,"Fatalities.Injuries",25
"8672","SC",2003,"Fatalities.Injuries",45
"8673","SC",2004,"Fatalities.Injuries",53
"8674","SC",2005,"Fatalities.Injuries",15
"8675","SC",2006,"Fatalities.Injuries",50
"8676","SC",2007,"Fatalities.Injuries",49
"8677","SC",2008,"Fatalities.Injuries",40
"8678","SC",2009,"Fatalities.Injuries",29
"8679","SC",2010,"Fatalities.Injuries",14
"8680","SC",2011,"Fatalities.Injuries",49
"8681","SD",1950,"Fatalities.Injuries",0
"8682","SD",1951,"Fatalities.Injuries",5
"8683","SD",1952,"Fatalities.Injuries",0
"8684","SD",1953,"Fatalities.Injuries",2
"8685","SD",1954,"Fatalities.Injuries",4
"8686","SD",1955,"Fatalities.Injuries",2
"8687","SD",1956,"Fatalities.Injuries",3
"8688","SD",1957,"Fatalities.Injuries",2
"8689","SD",1958,"Fatalities.Injuries",0
"8690","SD",1959,"Fatalities.Injuries",3
"8691","SD",1960,"Fatalities.Injuries",1
"8692","SD",1961,"Fatalities.Injuries",8
"8693","SD",1962,"Fatalities.Injuries",43
"8694","SD",1963,"Fatalities.Injuries",0
"8695","SD",1964,"Fatalities.Injuries",13
"8696","SD",1965,"Fatalities.Injuries",5
"8697","SD",1966,"Fatalities.Injuries",15
"8698","SD",1967,"Fatalities.Injuries",15
"8699","SD",1968,"Fatalities.Injuries",2
"8700","SD",1969,"Fatalities.Injuries",18
"8701","SD",1970,"Fatalities.Injuries",2
"8702","SD",1971,"Fatalities.Injuries",3
"8703","SD",1972,"Fatalities.Injuries",1
"8704","SD",1973,"Fatalities.Injuries",23
"8705","SD",1974,"Fatalities.Injuries",1
"8706","SD",1975,"Fatalities.Injuries",0
"8707","SD",1976,"Fatalities.Injuries",0
"8708","SD",1977,"Fatalities.Injuries",0
"8709","SD",1978,"Fatalities.Injuries",15
"8710","SD",1979,"Fatalities.Injuries",1
"8711","SD",1980,"Fatalities.Injuries",0
"8712","SD",1981,"Fatalities.Injuries",2
"8713","SD",1982,"Fatalities.Injuries",4
"8714","SD",1983,"Fatalities.Injuries",4
"8715","SD",1984,"Fatalities.Injuries",4
"8716","SD",1985,"Fatalities.Injuries",1
"8717","SD",1986,"Fatalities.Injuries",30
"8718","SD",1987,"Fatalities.Injuries",3
"8719","SD",1988,"Fatalities.Injuries",2
"8720","SD",1989,"Fatalities.Injuries",9
"8721","SD",1990,"Fatalities.Injuries",1
"8722","SD",1991,"Fatalities.Injuries",31
"8723","SD",1992,"Fatalities.Injuries",10
"8724","SD",1993,"Fatalities.Injuries",44
"8725","SD",1994,"Fatalities.Injuries",58
"8726","SD",1995,"Fatalities.Injuries",30
"8727","SD",1996,"Fatalities.Injuries",114
"8728","SD",1997,"Fatalities.Injuries",36
"8729","SD",1998,"Fatalities.Injuries",177
"8730","SD",1999,"Fatalities.Injuries",60
"8731","SD",2000,"Fatalities.Injuries",21
"8732","SD",2001,"Fatalities.Injuries",16
"8733","SD",2002,"Fatalities.Injuries",7
"8734","SD",2003,"Fatalities.Injuries",14
"8735","SD",2004,"Fatalities.Injuries",2
"8736","SD",2005,"Fatalities.Injuries",6
"8737","SD",2006,"Fatalities.Injuries",11
"8738","SD",2007,"Fatalities.Injuries",1
"8739","SD",2008,"Fatalities.Injuries",18
"8740","SD",2009,"Fatalities.Injuries",5
"8741","SD",2010,"Fatalities.Injuries",15
"8742","SD",2011,"Fatalities.Injuries",6
"8743","TN",1950,"Fatalities.Injuries",18
"8744","TN",1951,"Fatalities.Injuries",0
"8745","TN",1952,"Fatalities.Injuries",734
"8746","TN",1953,"Fatalities.Injuries",38
"8747","TN",1954,"Fatalities.Injuries",4
"8748","TN",1955,"Fatalities.Injuries",16
"8749","TN",1956,"Fatalities.Injuries",69
"8750","TN",1957,"Fatalities.Injuries",19
"8751","TN",1958,"Fatalities.Injuries",0
"8752","TN",1959,"Fatalities.Injuries",10
"8753","TN",1960,"Fatalities.Injuries",1
"8754","TN",1961,"Fatalities.Injuries",2
"8755","TN",1962,"Fatalities.Injuries",0
"8756","TN",1963,"Fatalities.Injuries",31
"8757","TN",1964,"Fatalities.Injuries",19
"8758","TN",1965,"Fatalities.Injuries",60
"8759","TN",1966,"Fatalities.Injuries",1
"8760","TN",1967,"Fatalities.Injuries",14
"8761","TN",1968,"Fatalities.Injuries",37
"8762","TN",1969,"Fatalities.Injuries",0
"8763","TN",1970,"Fatalities.Injuries",117
"8764","TN",1971,"Fatalities.Injuries",226
"8765","TN",1972,"Fatalities.Injuries",35
"8766","TN",1973,"Fatalities.Injuries",10
"8767","TN",1974,"Fatalities.Injuries",821
"8768","TN",1975,"Fatalities.Injuries",47
"8769","TN",1976,"Fatalities.Injuries",12
"8770","TN",1977,"Fatalities.Injuries",20
"8771","TN",1978,"Fatalities.Injuries",27
"8772","TN",1979,"Fatalities.Injuries",11
"8773","TN",1980,"Fatalities.Injuries",19
"8774","TN",1981,"Fatalities.Injuries",0
"8775","TN",1982,"Fatalities.Injuries",1
"8776","TN",1983,"Fatalities.Injuries",1
"8777","TN",1984,"Fatalities.Injuries",59
"8778","TN",1985,"Fatalities.Injuries",4
"8779","TN",1986,"Fatalities.Injuries",15
"8780","TN",1987,"Fatalities.Injuries",25
"8781","TN",1988,"Fatalities.Injuries",46
"8782","TN",1989,"Fatalities.Injuries",8
"8783","TN",1990,"Fatalities.Injuries",16
"8784","TN",1991,"Fatalities.Injuries",90
"8785","TN",1992,"Fatalities.Injuries",8
"8786","TN",1993,"Fatalities.Injuries",85
"8787","TN",1994,"Fatalities.Injuries",111
"8788","TN",1995,"Fatalities.Injuries",124
"8789","TN",1996,"Fatalities.Injuries",27
"8790","TN",1997,"Fatalities.Injuries",161
"8791","TN",1998,"Fatalities.Injuries",190
"8792","TN",1999,"Fatalities.Injuries",189
"8793","TN",2000,"Fatalities.Injuries",19
"8794","TN",2001,"Fatalities.Injuries",51
"8795","TN",2002,"Fatalities.Injuries",184
"8796","TN",2003,"Fatalities.Injuries",154
"8797","TN",2004,"Fatalities.Injuries",45
"8798","TN",2005,"Fatalities.Injuries",29
"8799","TN",2006,"Fatalities.Injuries",309
"8800","TN",2007,"Fatalities.Injuries",26
"8801","TN",2008,"Fatalities.Injuries",207
"8802","TN",2009,"Fatalities.Injuries",89
"8803","TN",2010,"Fatalities.Injuries",73
"8804","TN",2011,"Fatalities.Injuries",959
"8805","TX",1950,"Fatalities.Injuries",117
"8806","TX",1951,"Fatalities.Injuries",121
"8807","TX",1952,"Fatalities.Injuries",13
"8808","TX",1953,"Fatalities.Injuries",984
"8809","TX",1954,"Fatalities.Injuries",132
"8810","TX",1955,"Fatalities.Injuries",65
"8811","TX",1956,"Fatalities.Injuries",11
"8812","TX",1957,"Fatalities.Injuries",527
"8813","TX",1958,"Fatalities.Injuries",54
"8814","TX",1959,"Fatalities.Injuries",70
"8815","TX",1960,"Fatalities.Injuries",76
"8816","TX",1961,"Fatalities.Injuries",289
"8817","TX",1962,"Fatalities.Injuries",58
"8818","TX",1963,"Fatalities.Injuries",6
"8819","TX",1964,"Fatalities.Injuries",140
"8820","TX",1965,"Fatalities.Injuries",102
"8821","TX",1966,"Fatalities.Injuries",11
"8822","TX",1967,"Fatalities.Injuries",49
"8823","TX",1968,"Fatalities.Injuries",15
"8824","TX",1969,"Fatalities.Injuries",70
"8825","TX",1970,"Fatalities.Injuries",787
"8826","TX",1971,"Fatalities.Injuries",180
"8827","TX",1972,"Fatalities.Injuries",65
"8828","TX",1973,"Fatalities.Injuries",226
"8829","TX",1974,"Fatalities.Injuries",63
"8830","TX",1975,"Fatalities.Injuries",68
"8831","TX",1976,"Fatalities.Injuries",64
"8832","TX",1977,"Fatalities.Injuries",60
"8833","TX",1978,"Fatalities.Injuries",1
"8834","TX",1979,"Fatalities.Injuries",1889
"8835","TX",1980,"Fatalities.Injuries",53
"8836","TX",1981,"Fatalities.Injuries",84
"8837","TX",1982,"Fatalities.Injuries",266
"8838","TX",1983,"Fatalities.Injuries",116
"8839","TX",1984,"Fatalities.Injuries",144
"8840","TX",1985,"Fatalities.Injuries",72
"8841","TX",1986,"Fatalities.Injuries",138
"8842","TX",1987,"Fatalities.Injuries",448
"8843","TX",1988,"Fatalities.Injuries",42
"8844","TX",1989,"Fatalities.Injuries",110
"8845","TX",1990,"Fatalities.Injuries",122
"8846","TX",1991,"Fatalities.Injuries",50
"8847","TX",1992,"Fatalities.Injuries",77
"8848","TX",1993,"Fatalities.Injuries",89
"8849","TX",1994,"Fatalities.Injuries",229
"8850","TX",1995,"Fatalities.Injuries",702
"8851","TX",1996,"Fatalities.Injuries",135
"8852","TX",1997,"Fatalities.Injuries",454
"8853","TX",1998,"Fatalities.Injuries",6563
"8854","TX",1999,"Fatalities.Injuries",133
"8855","TX",2000,"Fatalities.Injuries",244
"8856","TX",2001,"Fatalities.Injuries",368
"8857","TX",2002,"Fatalities.Injuries",204
"8858","TX",2003,"Fatalities.Injuries",150
"8859","TX",2004,"Fatalities.Injuries",129
"8860","TX",2005,"Fatalities.Injuries",141
"8861","TX",2006,"Fatalities.Injuries",164
"8862","TX",2007,"Fatalities.Injuries",319
"8863","TX",2008,"Fatalities.Injuries",112
"8864","TX",2009,"Fatalities.Injuries",110
"8865","TX",2010,"Fatalities.Injuries",58
"8866","TX",2011,"Fatalities.Injuries",694
"8867","UT",1950,"Fatalities.Injuries",0
"8868","UT",1951,"Fatalities.Injuries",0
"8869","UT",1952,"Fatalities.Injuries",0
"8870","UT",1953,"Fatalities.Injuries",0
"8871","UT",1954,"Fatalities.Injuries",0
"8872","UT",1955,"Fatalities.Injuries",0
"8873","UT",1956,"Fatalities.Injuries",0
"8874","UT",1957,"Fatalities.Injuries",0
"8875","UT",1958,"Fatalities.Injuries",0
"8876","UT",1959,"Fatalities.Injuries",0
"8877","UT",1960,"Fatalities.Injuries",0
"8878","UT",1961,"Fatalities.Injuries",0
"8879","UT",1962,"Fatalities.Injuries",0
"8880","UT",1963,"Fatalities.Injuries",0
"8881","UT",1964,"Fatalities.Injuries",0
"8882","UT",1965,"Fatalities.Injuries",0
"8883","UT",1966,"Fatalities.Injuries",0
"8884","UT",1967,"Fatalities.Injuries",0
"8885","UT",1968,"Fatalities.Injuries",1
"8886","UT",1969,"Fatalities.Injuries",0
"8887","UT",1970,"Fatalities.Injuries",1
"8888","UT",1971,"Fatalities.Injuries",0
"8889","UT",1972,"Fatalities.Injuries",0
"8890","UT",1973,"Fatalities.Injuries",0
"8891","UT",1974,"Fatalities.Injuries",0
"8892","UT",1975,"Fatalities.Injuries",0
"8893","UT",1976,"Fatalities.Injuries",0
"8894","UT",1977,"Fatalities.Injuries",0
"8895","UT",1978,"Fatalities.Injuries",0
"8896","UT",1979,"Fatalities.Injuries",0
"8897","UT",1980,"Fatalities.Injuries",0
"8898","UT",1981,"Fatalities.Injuries",0
"8899","UT",1982,"Fatalities.Injuries",0
"8900","UT",1983,"Fatalities.Injuries",0
"8901","UT",1984,"Fatalities.Injuries",0
"8902","UT",1985,"Fatalities.Injuries",0
"8903","UT",1986,"Fatalities.Injuries",0
"8904","UT",1987,"Fatalities.Injuries",8
"8905","UT",1988,"Fatalities.Injuries",1
"8906","UT",1989,"Fatalities.Injuries",0
"8907","UT",1990,"Fatalities.Injuries",1
"8908","UT",1991,"Fatalities.Injuries",0
"8909","UT",1992,"Fatalities.Injuries",0
"8910","UT",1993,"Fatalities.Injuries",50
"8911","UT",1994,"Fatalities.Injuries",18
"8912","UT",1995,"Fatalities.Injuries",17
"8913","UT",1996,"Fatalities.Injuries",130
"8914","UT",1997,"Fatalities.Injuries",293
"8915","UT",1998,"Fatalities.Injuries",173
"8916","UT",1999,"Fatalities.Injuries",148
"8917","UT",2000,"Fatalities.Injuries",39
"8918","UT",2001,"Fatalities.Injuries",39
"8919","UT",2002,"Fatalities.Injuries",115
"8920","UT",2003,"Fatalities.Injuries",41
"8921","UT",2004,"Fatalities.Injuries",18
"8922","UT",2005,"Fatalities.Injuries",43
"8923","UT",2006,"Fatalities.Injuries",7
"8924","UT",2007,"Fatalities.Injuries",24
"8925","UT",2008,"Fatalities.Injuries",9
"8926","UT",2009,"Fatalities.Injuries",1
"8927","UT",2010,"Fatalities.Injuries",17
"8928","UT",2011,"Fatalities.Injuries",12
"8929","VA",1950,"Fatalities.Injuries",0
"8930","VA",1951,"Fatalities.Injuries",12
"8931","VA",1952,"Fatalities.Injuries",2
"8932","VA",1953,"Fatalities.Injuries",0
"8933","VA",1954,"Fatalities.Injuries",0
"8934","VA",1955,"Fatalities.Injuries",0
"8935","VA",1956,"Fatalities.Injuries",0
"8936","VA",1957,"Fatalities.Injuries",5
"8937","VA",1958,"Fatalities.Injuries",0
"8938","VA",1959,"Fatalities.Injuries",25
"8939","VA",1960,"Fatalities.Injuries",0
"8940","VA",1961,"Fatalities.Injuries",3
"8941","VA",1962,"Fatalities.Injuries",5
"8942","VA",1963,"Fatalities.Injuries",0
"8943","VA",1964,"Fatalities.Injuries",3
"8944","VA",1965,"Fatalities.Injuries",5
"8945","VA",1966,"Fatalities.Injuries",2
"8946","VA",1967,"Fatalities.Injuries",6
"8947","VA",1968,"Fatalities.Injuries",0
"8948","VA",1969,"Fatalities.Injuries",6
"8949","VA",1970,"Fatalities.Injuries",0
"8950","VA",1971,"Fatalities.Injuries",4
"8951","VA",1972,"Fatalities.Injuries",2
"8952","VA",1973,"Fatalities.Injuries",37
"8953","VA",1974,"Fatalities.Injuries",12
"8954","VA",1975,"Fatalities.Injuries",6
"8955","VA",1976,"Fatalities.Injuries",0
"8956","VA",1977,"Fatalities.Injuries",3
"8957","VA",1978,"Fatalities.Injuries",14
"8958","VA",1979,"Fatalities.Injuries",20
"8959","VA",1980,"Fatalities.Injuries",1
"8960","VA",1981,"Fatalities.Injuries",0
"8961","VA",1982,"Fatalities.Injuries",0
"8962","VA",1983,"Fatalities.Injuries",6
"8963","VA",1984,"Fatalities.Injuries",23
"8964","VA",1985,"Fatalities.Injuries",1
"8965","VA",1986,"Fatalities.Injuries",2
"8966","VA",1987,"Fatalities.Injuries",4
"8967","VA",1988,"Fatalities.Injuries",2
"8968","VA",1989,"Fatalities.Injuries",43
"8969","VA",1990,"Fatalities.Injuries",32
"8970","VA",1991,"Fatalities.Injuries",4
"8971","VA",1992,"Fatalities.Injuries",11
"8972","VA",1993,"Fatalities.Injuries",303
"8973","VA",1994,"Fatalities.Injuries",22
"8974","VA",1995,"Fatalities.Injuries",235
"8975","VA",1996,"Fatalities.Injuries",41
"8976","VA",1997,"Fatalities.Injuries",69
"8977","VA",1998,"Fatalities.Injuries",21
"8978","VA",1999,"Fatalities.Injuries",128
"8979","VA",2000,"Fatalities.Injuries",58
"8980","VA",2001,"Fatalities.Injuries",19
"8981","VA",2002,"Fatalities.Injuries",35
"8982","VA",2003,"Fatalities.Injuries",134
